"participant.id_in_session","participant.code","participant.label","participant.payoff","player.id_in_group","player.role","player.payoff","player.treatment","player.dyn_stock","player.dyn_bond","player.dyn_wealth","player.mgr_p1","player.mgr_p2","player.quiz_down","player.quiz_up","player.quiz_chance","player.quiz_median","player.quiz_above","player.quiz_risk_attempts","player.quiz_market_attempts","player.bid_l","player.bid_r","player.bid_exp","player.bid_no","player.belief_inv_exp","player.belief_price_exp","player.belief_others_inv_exp","player.belief_others_price_exp","player.belief_inv_no","player.belief_price_no","player.belief_others_inv_no","player.belief_others_price_no","player.belief_inv_l","player.belief_price_l","player.belief_others_inv_l","player.belief_others_price_l","player.belief_inv_r","player.belief_price_r","player.belief_others_inv_r","player.belief_others_price_r","player.allocation_to_pay","player.market_pair_to_pay","player.rounds_to_pay","player.belief_pages_to_pay","player.task1_points","player.allocation_points","player.market_points","player.final_payoff_points","player.all_beliefs_payoff_points","player.beliefs_correct","player.trade_l","player.trade_r","player.trade_exp","player.trade_no","group.id_in_subsession","group.price_l","group.price_r","group.p1_left_is_exp","group.p2_left_is_mgr_a","group.price_exp","group.price_no","group.value_exp","group.value_no","group.value_left_gender","group.value_right_gender","group.state_left","group.state_right","group.x_exp","group.x_no","group.x_a","group.x_b","group.mean_exp","group.mean_no","group.mean_a","group.mean_b","subsession.round_number","session.code","session.label","source_folder","source_file","group_uid","left_mgr_label","right_mgr_label"
3,"fjbh3h2b",NA,1277.78,3,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,325,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,0,325,95,75,170,50,200,"Down","Up",50,70,100,100,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g1","W_exp","M_exp"
4,"j0v5am99",NA,55.56,4,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,320,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,-1,-1,1,0,0,1,0,325,95,75,170,50,200,"Down","Up",50,70,100,100,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g1","W_exp","M_exp"
5,"wz4uvd97",NA,722.22,5,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,335,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,325,95,75,170,50,200,"Down","Up",50,70,100,100,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g1","W_exp","M_exp"
6,"bw46f79x",NA,944.44,1,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,180,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,165,100,150,120,150,175,"Up","Up",50,20,75,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g2","W_exp","M_exp"
7,"42qlc5nb",NA,888.89,2,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,165,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,165,100,150,120,150,175,"Up","Up",50,20,75,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g2","W_exp","M_exp"
8,"jw6ngkbn",NA,1166.67,3,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,150,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,-1,-1,2,0,0,0,0,165,100,150,120,150,175,"Up","Up",50,20,75,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g2","W_exp","M_exp"
9,"booloaq9",NA,944.44,4,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,170,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,1,-1,2,0,0,0,0,165,100,150,120,150,175,"Up","Up",50,20,75,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g2","W_exp","M_exp"
10,"2pc7nfit",NA,833.33,5,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,140,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,-1,0,2,0,0,0,0,165,100,150,120,150,175,"Up","Up",50,20,75,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g2","W_exp","M_exp"
11,"t7rx3zw3",NA,944.44,1,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,135,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,-1,0,3,0,0,0,0,144,110,115,85,87.5,150,"Down","Up",15,30,50,25,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g3","W_exp","M_exp"
12,"p48n4bh0",NA,666.67,2,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,144,110,115,85,87.5,150,"Down","Up",15,30,50,25,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g3","W_exp","M_exp"
13,"folcs8ow",NA,944.44,3,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,144,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,1,-1,3,0,0,0,0,144,110,115,85,87.5,150,"Down","Up",15,30,50,25,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g3","W_exp","M_exp"
14,"cfp8kvc9",NA,166.67,4,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,144,110,115,85,87.5,150,"Down","Up",15,30,50,25,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g3","W_exp","M_exp"
15,"tt26hkpl",NA,222.22,5,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,144,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,144,110,115,85,87.5,150,"Down","Up",15,30,50,25,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g3","W_exp","M_exp"
16,"jfy8jxqv",NA,888.89,1,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,120,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,-1,1,4,0,0,0,1,125,125,75,200,120,75,"Up","Down",50,100,20,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g4","M_exp","W_exp"
17,"eveqm1ww",NA,611.11,2,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,135,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,1,-1,4,0,0,0,1,125,125,75,200,120,75,"Up","Down",50,100,20,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g4","M_exp","W_exp"
18,"1dtln5rg",NA,1388.89,3,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,125,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,125,125,75,200,120,75,"Up","Down",50,100,20,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g4","M_exp","W_exp"
19,"5ltpvdck",NA,500,4,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,140,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,1,-1,4,0,0,0,1,125,125,75,200,120,75,"Up","Down",50,100,20,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g4","M_exp","W_exp"
20,"ic1ocjv5",NA,1222.22,5,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,125,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,-1,0,4,0,0,0,1,125,125,75,200,120,75,"Up","Down",50,100,20,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g4","M_exp","W_exp"
21,"zd9eakrm",NA,722.22,1,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,120,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,-1,1,5,0,0,0,0,135,50,92.5,175,150,80,"Up","Down",15,75,40,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g5","W_exp","M_exp"
22,"8tpz5m2a",NA,722.22,2,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,140,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,1,-1,5,0,0,0,0,135,50,92.5,175,150,80,"Up","Down",15,75,40,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g5","W_exp","M_exp"
23,"wfmdx2nb",NA,833.33,3,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,-1,-1,5,0,0,0,0,135,50,92.5,175,150,80,"Up","Down",15,75,40,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g5","W_exp","M_exp"
24,"y40upi5t",NA,944.44,4,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,550,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,135,50,92.5,175,150,80,"Up","Down",15,75,40,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g5","W_exp","M_exp"
25,"s6nkestj",NA,833.33,5,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,135,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,135,50,92.5,175,150,80,"Up","Down",15,75,40,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,8,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g5","W_exp","M_exp"
1,"qvfebldb",NA,500,1,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,310,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,310,100,75,170,50,200,"Down","Up",50,70,100,100,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g1","W_exp","M_exp"
2,"vbjq2y24",NA,888.89,2,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,200,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,-1,1,1,0,0,1,0,310,100,75,170,50,200,"Down","Up",50,70,100,100,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g1","W_exp","M_exp"
3,"fjbh3h2b",NA,1277.78,3,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,300,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,-1,0,1,0,0,1,0,310,100,75,170,50,200,"Down","Up",50,70,100,100,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g1","W_exp","M_exp"
4,"j0v5am99",NA,55.56,4,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,320,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,1,-1,1,0,0,1,0,310,100,75,170,50,200,"Down","Up",50,70,100,100,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g1","W_exp","M_exp"
5,"wz4uvd97",NA,722.22,5,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,310,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,1,-1,1,0,0,1,0,310,100,75,170,50,200,"Down","Up",50,70,100,100,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g1","W_exp","M_exp"
6,"bw46f79x",NA,944.44,1,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,180,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,165,95,150,120,150,175,"Up","Up",50,20,75,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g2","W_exp","M_exp"
7,"42qlc5nb",NA,888.89,2,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,170,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,1,-1,2,0,0,0,0,165,95,150,120,150,175,"Up","Up",50,20,75,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g2","W_exp","M_exp"
8,"jw6ngkbn",NA,1166.67,3,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,150,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,-1,0,2,0,0,0,0,165,95,150,120,150,175,"Up","Up",50,20,75,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g2","W_exp","M_exp"
9,"booloaq9",NA,944.44,4,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,165,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,165,95,150,120,150,175,"Up","Up",50,20,75,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g2","W_exp","M_exp"
10,"2pc7nfit",NA,833.33,5,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,155,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,-1,-1,2,0,0,0,0,165,95,150,120,150,175,"Up","Up",50,20,75,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g2","W_exp","M_exp"
11,"t7rx3zw3",NA,944.44,1,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,135,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,135,110,115,85,87.5,150,"Down","Up",15,30,50,25,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g3","W_exp","M_exp"
12,"p48n4bh0",NA,666.67,2,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,135,110,115,85,87.5,150,"Down","Up",15,30,50,25,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g3","W_exp","M_exp"
13,"folcs8ow",NA,944.44,3,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,130,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,135,110,115,85,87.5,150,"Down","Up",15,30,50,25,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g3","W_exp","M_exp"
14,"cfp8kvc9",NA,166.67,4,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,135,110,115,85,87.5,150,"Down","Up",15,30,50,25,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g3","W_exp","M_exp"
15,"tt26hkpl",NA,222.22,5,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,150,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,135,110,115,85,87.5,150,"Down","Up",15,30,50,25,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g3","W_exp","M_exp"
16,"jfy8jxqv",NA,888.89,1,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,120,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,-1,1,4,0,0,0,1,125,125,75,200,120,75,"Up","Down",50,100,20,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g4","M_exp","W_exp"
17,"eveqm1ww",NA,611.11,2,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,135,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,1,1,4,0,0,0,1,125,125,75,200,120,75,"Up","Down",50,100,20,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g4","M_exp","W_exp"
18,"1dtln5rg",NA,1388.89,3,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,125,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,-1,0,4,0,0,0,1,125,125,75,200,120,75,"Up","Down",50,100,20,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g4","M_exp","W_exp"
19,"5ltpvdck",NA,500,4,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,140,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,1,-1,4,0,0,0,1,125,125,75,200,120,75,"Up","Down",50,100,20,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g4","M_exp","W_exp"
20,"ic1ocjv5",NA,1222.22,5,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,125,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,0,-1,4,0,0,0,1,125,125,75,200,120,75,"Up","Down",50,100,20,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g4","M_exp","W_exp"
21,"zd9eakrm",NA,722.22,1,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,120,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,-1,1,5,0,0,0,0,140,40,92.5,175,150,80,"Up","Down",15,75,40,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g5","W_exp","M_exp"
22,"8tpz5m2a",NA,722.22,2,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,140,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,0,-1,5,0,0,0,0,140,40,92.5,175,150,80,"Up","Down",15,75,40,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g5","W_exp","M_exp"
23,"wfmdx2nb",NA,833.33,3,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,150,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,140,40,92.5,175,150,80,"Up","Down",15,75,40,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g5","W_exp","M_exp"
24,"y40upi5t",NA,944.44,4,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,599,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,1,-1,5,0,0,0,0,140,40,92.5,175,150,80,"Up","Down",15,75,40,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g5","W_exp","M_exp"
25,"s6nkestj",NA,833.33,5,NA,0,"M_exp_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,NA,NA,136,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"1, 3",4,0,0,0,0,0,0,0,0,-1,0,5,0,0,0,0,140,40,92.5,175,150,80,"Up","Down",15,75,40,50,55.8743961352657,52.1082802547771,58.873786407767,52.9038461538462,9,"5ogs5ura",NA,"bothe_2","portfolio_2026-09-16.csv","bothe_2__g5","W_exp","M_exp"
